,zip,city,cases,n_killed,n_injured,population,rate,High school or higher,Bachelor or higher,poverty,unemployment
5487,50315,Baltimore,14.0,2.0,2.0,35051.0,0.39941799092750563,87.1,17.1,18.4,6.0
5488,50316,Baltimore,21.0,3.0,3.0,17208.0,1.2203626220362622,76.0,11.9,19.5,10.1
5489,50317,Baltimore,11.0,2.0,2.0,37963.0,0.2897558148723757,85.8,12.8,16.6,8.9
5490,50320,Baltimore,4.0,1.0,1.0,22063.0,0.18129900738793456,87.0,20.5,17.3,5.9
5491,50321,Baltimore,2.0,0.0,0.0,9320.0,0.2145922746781116,90.1,31.7,18.9,4.9
5492,50322,Baltimore,1.0,0.0,0.0,31016.0,0.03224142378127418,93.9,39.7,9.0,3.7
5493,50324,Baltimore,1.0,0.0,0.0,4990.0,0.2004008016032064,93.2,47.1,11.1,6.7
5494,50325,Baltimore,1.0,0.0,0.0,16889.0,0.05921013677541595,95.3,55.4,5.7,2.6
5495,50327,Baltimore,1.0,0.0,0.0,11281.0,0.08864462370357237,93.1,34.7,4.8,1.7
5496,50401,Baltimore,6.0,0.0,0.0,29040.0,0.2066115702479339,92.5,21.1,12.3,5.0
5497,50424,Baltimore,1.0,0.0,0.0,1438.0,0.6954102920723227,92.8,25.7,6.3,3.0
5498,50428,Baltimore,1.0,0.0,0.0,9498.0,0.1052853232259423,94.7,27.5,10.4,1.8
5499,50457,Baltimore,1.0,0.0,0.0,361.0,2.770083102493075,98.2,14.7,13.4,1.9
5500,50461,Baltimore,2.0,0.0,0.0,5660.0,0.35335689045936397,93.1,18.8,8.0,3.7
5501,50501,Baltimore,8.0,1.0,1.0,28211.0,0.283577327992627,91.2,21.7,17.4,6.1
5502,50529,Baltimore,1.0,1.0,1.0,751.0,1.3315579227696406,89.7,8.8,7.1,4.5
5503,50548,Baltimore,1.0,0.0,0.0,5597.0,0.17866714311238163,91.4,25.5,12.6,2.5
5504,50583,Baltimore,1.0,0.0,0.0,2877.0,0.3475842891901286,93.0,19.3,8.5,4.7
5505,50588,Baltimore,1.0,0.0,0.0,12747.0,0.07844983133286264,71.6,20.0,15.6,6.1
5506,50613,Baltimore,6.0,1.0,1.0,44164.0,0.13585725930622225,95.6,43.6,18.3,4.0
5507,50616,Baltimore,1.0,1.0,1.0,10456.0,0.0956388676358072,86.4,22.7,20.8,2.6
5508,50644,Baltimore,1.0,0.0,0.0,8898.0,0.11238480557428636,93.0,21.9,6.7,1.8
5509,50647,Baltimore,1.0,0.0,0.0,1777.0,0.5627462014631401,95.5,25.4,2.7,3.6
5510,50658,Baltimore,1.0,0.0,0.0,2377.0,0.42069835927639887,93.5,20.9,5.4,5.1
5511,50674,Baltimore,3.0,2.0,2.0,3507.0,0.8554319931565441,95.9,19.9,8.1,6.1
5512,50701,Baltimore,21.0,0.0,0.0,30829.0,0.6811768140387298,92.3,29.2,12.9,5.2
5513,50702,Baltimore,14.0,0.0,0.0,19568.0,0.7154538021259198,90.2,20.1,10.1,4.4
5514,50703,Baltimore,46.0,6.0,6.0,19132.0,2.4043487351034916,81.1,12.4,28.7,12.0
5515,50707,Baltimore,4.0,0.0,0.0,8675.0,0.4610951008645533,85.4,9.9,13.9,4.8
5516,50857,Baltimore,1.0,0.0,0.0,219.0,4.566210045662101,96.1,17.8,17.8,5.0
5517,51001,Baltimore,1.0,1.0,1.0,2284.0,0.43782837127845886,86.8,17.4,6.1,4.0
5518,51004,Baltimore,1.0,0.0,0.0,979.0,1.0214504596527068,92.2,16.0,11.2,3.0
5519,51031,Baltimore,2.0,0.0,0.0,12173.0,0.16429803663846218,91.9,20.5,10.5,2.7
5520,51054,Baltimore,1.0,0.0,0.0,5542.0,0.18044027426921688,94.3,35.8,19.7,4.1
5521,51101,Baltimore,2.0,0.0,0.0,868.0,2.3041474654377883,75.3,3.7,50.0,25.9
5522,51103,Baltimore,4.0,0.0,0.0,17547.0,0.22795919530404057,73.0,9.7,24.3,8.1
5523,51104,Baltimore,2.0,0.0,0.0,22549.0,0.08869572930063417,90.7,34.4,10.5,3.9
5524,51105,Baltimore,5.0,0.0,0.0,9652.0,0.5180273518441774,67.1,7.2,24.2,6.0
5525,51106,Baltimore,3.0,1.0,1.0,26893.0,0.11155319228051909,91.8,26.6,8.7,4.7
5526,51108,Baltimore,1.0,0.0,0.0,5700.0,0.17543859649122806,87.8,22.8,9.1,1.3
5527,51111,Baltimore,1.0,0.0,0.0,147.0,6.802721088435375,87.5,13.9,0.0,0.0
5528,51237,Baltimore,1.0,0.0,0.0,1659.0,0.6027727546714888,89.5,18.5,4.1,2.4
5529,51239,Baltimore,1.0,0.0,0.0,3162.0,0.3162555344718533,86.6,19.5,5.4,1.2
5530,51243,Baltimore,1.0,0.0,0.0,891.0,1.122334455667789,93.1,12.7,3.9,4.3
5531,51247,Baltimore,1.0,0.0,0.0,5182.0,0.19297568506368196,89.6,21.5,13.1,4.0
5532,51301,Baltimore,2.0,1.0,1.0,12497.0,0.16003840921821239,93.5,22.1,12.2,3.7
5533,51351,Baltimore,1.0,1.0,1.0,4562.0,0.21920210434020165,92.1,22.3,8.0,2.9
5534,51357,Baltimore,1.0,0.0,0.0,627.0,1.594896331738437,92.8,12.6,7.8,4.0
5535,51501,Baltimore,11.0,1.0,1.0,35110.0,0.3133010538308174,83.5,11.3,16.2,5.3
5536,51503,Baltimore,5.0,0.0,0.0,37194.0,0.1344302844544819,93.2,28.2,8.7,5.1
5537,51532,Baltimore,1.0,0.0,0.0,716.0,1.3966480446927374,91.7,14.5,4.5,5.0
5538,51555,Baltimore,1.0,0.0,0.0,4880.0,0.20491803278688525,90.5,16.9,12.3,1.3
5539,51566,Baltimore,1.0,1.0,1.0,6511.0,0.1535862386730149,90.8,16.3,20.1,7.6
5540,52001,Baltimore,8.0,0.0,0.0,43525.0,0.18380241240666284,89.9,26.5,18.5,5.2
5541,52003,Baltimore,1.0,0.0,0.0,13497.0,0.0740905386382159,96.1,36.8,9.4,4.3
5542,52033,Baltimore,1.0,0.0,0.0,3077.0,0.32499187520311995,91.6,20.1,11.5,2.7
5543,52060,Baltimore,1.0,0.0,0.0,8467.0,0.11810558639423643,92.8,18.0,16.5,6.3
5544,52142,Baltimore,1.0,0.0,0.0,1668.0,0.5995203836930456,89.1,28.8,23.5,5.6
5545,52161,Baltimore,1.0,0.0,0.0,1589.0,0.6293266205160478,90.1,18.1,6.7,1.1
5546,52205,Baltimore,1.0,0.0,0.0,8902.0,0.11233430689732646,90.8,16.0,10.1,6.3
5547,52218,Baltimore,1.0,1.0,1.0,1667.0,0.5998800239952009,90.6,19.3,6.7,5.0
5548,52219,Baltimore,1.0,0.0,0.0,171.0,5.847953216374268,84.1,5.3,11.7,11.0
5549,52233,Baltimore,2.0,0.0,0.0,7131.0,0.28046557285093254,94.1,28.6,13.6,4.0
5550,52240,Baltimore,15.0,1.0,1.0,34288.0,0.4374708352776482,92.0,46.1,27.7,4.4
5551,52241,Baltimore,1.0,0.0,0.0,20282.0,0.049304802287742824,96.5,55.0,14.7,2.8
5552,52245,Baltimore,3.0,1.0,1.0,24694.0,0.12148700089090468,97.3,66.5,18.3,4.5
5553,52246,Baltimore,2.0,1.0,1.0,22901.0,0.08733243089821405,96.7,68.0,28.1,3.5
5554,52302,Baltimore,2.0,0.0,0.0,39751.0,0.050313199667932886,96.4,34.3,7.3,3.9
5555,52310,Baltimore,1.0,0.0,0.0,6509.0,0.15363343063450607,93.7,19.4,6.8,2.2
5556,52316,Gwynn Oak,1.0,1.0,1.0,1808.0,0.5530973451327433,91.8,18.3,14.6,2.0
5557,52317,Gwynn Oak,3.0,1.0,1.0,19250.0,0.15584415584415584,97.4,50.8,4.7,1.1
5558,52342,Baltimore,1.0,0.0,0.0,3251.0,0.30759766225776686,86.6,15.2,17.4,2.6
5559,52401,Gwynn Oak,9.0,1.0,1.0,2146.0,4.193849021435229,86.6,22.4,37.6,7.3
5560,52402,Baltimore,15.0,1.0,1.0,42068.0,0.35656556052106114,95.7,39.3,9.2,2.7
5561,52403,Baltimore,13.0,2.0,2.0,22538.0,0.5768036205519567,93.6,35.4,10.4,5.3
5562,52404,Baltimore,5.0,1.0,1.0,38796.0,0.1288792659037014,91.2,22.4,13.6,4.6
5563,52405,Baltimore,4.0,0.0,0.0,25074.0,0.15952779771875247,96.0,26.5,11.0,4.6
5564,52501,Baltimore,5.0,0.0,0.0,29662.0,0.16856584181781403,86.5,18.7,18.1,6.4
5565,52556,Gwynn Oak,1.0,0.0,0.0,13496.0,0.07409602845287493,95.4,39.9,16.2,7.0
5566,52601,Gwynn Oak,19.0,2.0,2.0,29175.0,0.6512425021422451,91.4,20.1,17.6,5.8
5567,52627,Gwynn Oak (Woodlawn),2.0,0.0,0.0,12810.0,0.156128024980484,93.0,14.7,15.1,8.3
5568,52632,Gwynn Oak (Woodlawn),1.0,0.0,0.0,12800.0,0.078125,89.7,17.8,24.1,9.6
5569,52639,Baltimore,1.0,0.0,0.0,2056.0,0.48638132295719844,94.1,14.3,9.1,6.3
5570,52641,Baltimore,3.0,0.0,0.0,12008.0,0.24983344437041974,91.0,19.8,12.9,4.2
5571,52722,Baltimore,1.0,0.0,0.0,36626.0,0.02730300879156883,97.0,49.2,5.2,3.5
5572,52730,Baltimore,1.0,1.0,1.0,4868.0,0.20542317173377156,94.5,16.7,11.6,3.5
5573,52732,Baltimore,3.0,1.0,1.0,27227.0,0.11018474308590737,90.0,18.6,15.3,5.1
5574,52748,Baltimore,1.0,0.0,0.0,10218.0,0.09786651008025053,94.5,28.4,6.8,6.4
5575,52755,Pikesville,1.0,0.0,0.0,2074.0,0.4821600771456124,91.7,23.7,2.9,1.4
5576,52761,Baltimore,19.0,0.0,0.0,30401.0,0.6249794414657412,86.8,21.6,13.3,3.5
5577,52801,Baltimore,2.0,2.0,2.0,1037.0,1.9286403085824495,76.2,30.6,32.7,1.3
5578,52802,Pikesville,13.0,1.0,1.0,10574.0,1.2294306790240213,78.0,8.4,23.7,7.0
5579,52803,Baltimore,22.0,6.0,6.0,22882.0,0.9614544183200768,91.8,31.8,19.7,4.3
5580,52804,Baltimore,16.0,0.0,0.0,27373.0,0.5845175903262338,89.5,19.5,14.9,4.3
5581,52806,Baltimore (Hampden),14.0,4.0,4.0,28018.0,0.49967877792847454,92.7,24.6,18.5,4.8
5582,52807,Baltimore,4.0,0.0,0.0,14824.0,0.26983270372369134,94.3,45.2,7.6,1.7
5583,53005,Baltimore,3.0,0.0,0.0,19898.0,0.1507689214996482,96.5,57.4,3.7,2.9
5584,53021,Baltimore,1.0,0.0,0.0,5018.0,0.19928258270227184,93.8,19.0,3.7,3.8
5585,53038,Baltimore,2.0,2.0,2.0,4282.0,0.4670714619336758,92.9,29.9,5.1,1.5
5586,53045,Baltimore,2.0,1.0,1.0,21292.0,0.09393199323689648,97.5,63.1,3.8,3.5
5587,53047,Baltimore,1.0,0.0,0.0,41.0,24.390243902439025,93.8,31.3,0.0,0.0
5588,53051,Baltimore,2.0,0.0,0.0,36431.0,0.054898300897587224,95.8,42.3,4.0,3.0
5589,53070,Baltimore,1.0,2.0,2.0,5040.0,0.1984126984126984,94.3,27.7,4.0,2.4
5590,53081,Baltimore,5.0,0.0,0.0,42496.0,0.11765813253012047,88.7,18.1,12.7,6.5
5591,53083,Baltimore,1.0,0.0,0.0,20344.0,0.04915454187966968,95.9,29.9,5.1,3.2
5592,53090,Baltimore,1.0,0.0,0.0,21972.0,0.04551247041689423,94.0,22.6,6.4,4.1
5593,53104,Baltimore,1.0,0.0,0.0,5186.0,0.1928268414963363,94.3,22.7,3.2,4.4
5594,53110,Baltimore,1.0,0.0,0.0,18683.0,0.05352459455119628,90.5,21.3,12.5,5.3
5595,53120,Baltimore,1.0,1.0,1.0,9530.0,0.10493179433368312,95.2,30.3,7.8,2.7
5596,53121,Baltimore,1.0,1.0,1.0,18597.0,0.05377211378179276,91.9,29.6,7.0,4.0
5597,53122,Baltimore,1.0,1.0,1.0,6127.0,0.16321201240411295,96.6,70.5,3.3,2.4
5598,53129,Baltimore,1.0,0.0,0.0,14248.0,0.07018528916339135,96.8,40.2,6.5,5.4
5599,53130,Baltimore,1.0,1.0,1.0,7754.0,0.12896569512509673,95.1,41.5,5.2,2.8
5600,53132,Baltimore,1.0,0.0,0.0,35795.0,0.027936862690319877,92.9,39.3,5.3,3.2
5601,53139,Baltimore,1.0,3.0,3.0,2699.0,0.3705075954057058,94.7,29.5,4.9,2.8
5602,53140,Baltimore,4.0,0.0,0.0,29355.0,0.13626298756600239,86.6,18.0,24.7,11.2
5603,53142,Baltimore,1.0,0.0,0.0,31700.0,0.031545741324921134,92.0,33.7,8.8,7.3
5604,53143,Baltimore,2.0,2.0,2.0,24311.0,0.08226728641355766,89.1,19.0,25.3,9.3
5605,53144,Baltimore,2.0,1.0,1.0,27268.0,0.07334604664808567,89.3,25.4,15.8,8.9
5606,53150,Baltimore,1.0,0.0,0.0,25294.0,0.039535067604965606,96.3,35.7,2.1,3.5
5607,53151,Baltimore,1.0,1.0,1.0,31719.0,0.03152684510860998,96.0,43.3,4.2,2.5
5608,53154,Baltimore,4.0,0.0,0.0,35588.0,0.11239743733842868,94.9,32.5,6.8,4.1
5609,53158,Baltimore,2.0,2.0,2.0,16936.0,0.11809163911195088,92.7,34.6,6.6,4.2
5610,53179,Baltimore,1.0,0.0,0.0,6930.0,0.14430014430014432,89.4,21.9,7.0,6.2
5611,53181,Baltimore,1.0,2.0,2.0,7450.0,0.1342281879194631,93.8,20.7,9.0,7.0
5612,53185,Baltimore,2.0,0.0,0.0,18935.0,0.10562450488513336,94.9,30.9,4.5,3.6
5613,53186,Baltimore,2.0,0.0,0.0,33793.0,0.05918385464445299,92.1,36.0,12.4,4.4
5614,53188,Baltimore,1.0,1.0,1.0,35524.0,0.028149983110010133,94.5,35.7,8.3,3.1
5615,53202,Baltimore,5.0,1.0,1.0,24641.0,0.20291384278235464,95.9,68.6,16.9,2.7
5616,53203,Baltimore,2.0,0.0,0.0,1403.0,1.4255167498218104,98.0,62.5,16.9,2.7
5617,53204,Baltimore,66.0,7.0,7.0,38892.0,1.697007096575131,59.0,8.4,41.8,9.5
5618,53205,Baltimore,31.0,2.0,2.0,9646.0,3.2137673647107605,76.6,9.7,44.6,21.2
5619,53206,Baltimore,125.0,20.0,20.0,23827.0,5.246149326394426,72.5,6.9,42.2,20.4
5620,53207,Baltimore,11.0,0.0,0.0,37208.0,0.2956353472371533,92.7,36.8,13.5,5.9
5621,53208,Baltimore,60.0,6.0,6.0,30354.0,1.97667523225934,84.1,25.5,31.1,9.3
5622,53209,Baltimore,74.0,14.0,14.0,45583.0,1.6234122370181867,85.8,21.3,28.2,12.7
5623,53210,Baltimore,108.0,17.0,17.0,26837.0,4.024294816857324,84.0,19.9,30.2,13.1
5624,53211,Baltimore,4.0,1.0,1.0,35747.0,0.11189750188827034,97.5,69.5,21.5,3.8
5625,53212,Baltimore,40.0,5.0,5.0,31408.0,1.2735608762098827,85.1,31.4,32.6,9.9
5626,53213,Baltimore,2.0,0.0,0.0,27197.0,0.07353752252086627,97.6,60.0,8.1,2.3
5627,53214,Baltimore,7.0,0.0,0.0,35248.0,0.1985928279618702,89.1,23.1,16.0,6.5
5628,53215,Baltimore,51.0,4.0,4.0,62134.0,0.8208066437055397,67.1,9.8,30.7,8.6
5629,53216,Baltimore,82.0,5.0,5.0,33707.0,2.432729106713739,86.7,17.7,27.0,11.9
5630,53217,Baltimore,1.0,0.0,0.0,29418.0,0.03399279352777211,97.6,70.7,4.8,2.3
5631,53218,Baltimore,57.0,9.0,9.0,42430.0,1.343389111477728,82.3,12.8,27.8,13.1
5632,53219,Baltimore,4.0,1.0,1.0,34432.0,0.11617100371747212,90.0,21.5,13.7,5.7
5633,53220,Baltimore,1.0,0.0,0.0,26118.0,0.03828777088597902,90.6,24.3,11.5,2.7
5634,53221,Baltimore,6.0,0.0,0.0,40945.0,0.1465380388325803,86.5,21.9,15.3,6.1
5635,53222,Baltimore,11.0,0.0,0.0,26328.0,0.4178061379519903,92.2,38.5,12.7,5.6
5636,53223,Baltimore,18.0,5.0,5.0,29435.0,0.6115169016476983,87.0,27.5,17.5,7.9
5637,53224,Baltimore,8.0,3.0,3.0,21607.0,0.37025038182070624,89.1,25.1,24.3,12.4
5638,53225,Baltimore,22.0,3.0,3.0,26070.0,0.8438818565400844,87.5,18.8,22.7,7.9
5639,53226,Baltimore,2.0,0.0,0.0,19137.0,0.10450958875476825,97.5,56.9,7.6,3.3
5640,53227,Baltimore,3.0,2.0,2.0,23763.0,0.12624668602449185,91.1,25.7,11.2,4.6
5641,53228,Baltimore,2.0,0.0,0.0,15162.0,0.1319087191663369,92.5,32.8,8.0,3.8
5642,53233,Baltimore,8.0,1.0,1.0,15376.0,0.5202913631633715,75.4,22.9,61.4,7.0
5643,53235,Baltimore,1.0,0.0,0.0,9172.0,0.10902747492368076,89.9,31.9,12.1,4.2
5644,53402,Baltimore,3.0,0.0,0.0,32737.0,0.09163942939181965,91.8,28.1,12.3,5.9
5645,53403,Baltimore,20.0,2.0,2.0,26209.0,0.76309664619024,79.4,20.6,15.8,7.6
5646,53404,Baltimore,16.0,1.0,1.0,15614.0,1.0247214038683232,79.0,12.5,28.9,12.0
5647,53405,Baltimore,5.0,0.0,0.0,24727.0,0.20220811258947707,90.7,20.4,12.6,6.5
5648,53406,Baltimore,3.0,0.0,0.0,26582.0,0.11285832518245428,92.2,30.6,9.4,5.4
5649,53511,Baltimore,16.0,0.0,0.0,48721.0,0.3284004843907145,85.0,16.9,21.8,8.9
5650,53522,Baltimore,1.0,0.0,0.0,1103.0,0.9066183136899365,91.7,17.7,8.9,4.8
5651,53527,Baltimore,1.0,0.0,0.0,10945.0,0.09136592051164916,94.9,41.6,6.7,3.0
5652,53528,Baltimore,1.0,0.0,0.0,5977.0,0.16730801405387316,97.7,38.3,3.4,2.3
5653,53530,Baltimore,1.0,0.0,0.0,4527.0,0.2208968411751712,88.0,18.1,11.1,2.1
5654,53545,Baltimore,1.0,0.0,0.0,22845.0,0.04377325454147516,91.3,24.3,13.4,4.5
5655,53546,Baltimore,4.0,0.0,0.0,31128.0,0.1285016705217168,94.2,23.5,10.8,6.9
5656,53548,Baltimore,3.0,1.0,1.0,18553.0,0.16169891661725866,89.9,19.8,15.3,6.4
5657,53551,Baltimore,1.0,1.0,1.0,8453.0,0.11830119484206791,91.9,35.9,6.4,3.6
5658,53562,Baltimore,1.0,0.0,0.0,25508.0,0.03920338717265172,97.4,60.5,6.3,4.0
5659,53563,Baltimore,2.0,1.0,1.0,10958.0,0.18251505749224312,93.5,28.8,5.1,3.4
5660,53566,Baltimore,2.0,0.0,0.0,15122.0,0.1322576378785875,91.2,21.6,12.1,2.5
5661,53573,Baltimore,1.0,0.0,0.0,3070.0,0.32573289902280134,86.9,14.9,14.4,5.2
5662,53575,Baltimore,2.0,0.0,0.0,16211.0,0.12337301832089323,96.4,42.1,3.8,2.4
5663,53589,Baltimore,2.0,0.0,0.0,20178.0,0.09911785112498761,94.1,33.9,6.7,4.2
5664,53590,Baltimore,3.0,1.0,1.0,39227.0,0.0764779361154307,96.1,44.1,8.2,3.1
5665,53593,Baltimore,1.0,0.0,0.0,22659.0,0.04413257425305618,98.5,62.0,3.3,2.4
5666,53703,Baltimore,15.0,1.0,1.0,31370.0,0.47816385081287854,96.0,69.4,41.3,3.9
5667,53704,Baltimore,47.0,5.0,5.0,45528.0,1.0323317518889474,93.7,42.9,13.7,4.0
5668,53705,Baltimore,2.0,0.0,0.0,25066.0,0.07978935609989628,98.2,76.5,11.5,3.3
5669,53706,Baltimore,1.0,0.0,0.0,6265.0,0.1596169193934557,100.0,80.8,93.1,9.2
5670,53711,Baltimore,34.0,1.0,1.0,47712.0,0.7126089872568745,95.9,60.8,11.1,3.6
5671,53713,Baltimore,31.0,1.0,1.0,23097.0,1.3421656492185132,85.1,29.4,27.8,8.0
5672,53714,Baltimore,14.0,1.0,1.0,16835.0,0.8316008316008315,92.0,32.3,14.2,7.1
5673,53715,Baltimore,3.0,0.0,0.0,14246.0,0.2105854274884178,93.1,58.0,51.5,5.4
5674,53716,Baltimore,4.0,0.0,0.0,18481.0,0.2164385044099345,95.6,42.9,8.4,5.8
5675,53717,Baltimore,2.0,0.0,0.0,12512.0,0.159846547314578,98.6,74.5,9.0,4.4
5676,53718,Baltimore,3.0,0.0,0.0,12700.0,0.2362204724409449,94.9,51.7,5.0,1.6
5677,53719,Baltimore,14.0,1.0,1.0,31705.0,0.4415707301687431,97.2,60.6,6.2,1.7
5678,53816,Baltimore,1.0,1.0,1.0,829.0,1.2062726176115803,88.9,12.1,21.5,3.1
5679,53818,Baltimore,1.0,0.0,0.0,16126.0,0.062011658191740045,94.5,32.3,25.7,4.0
5680,53901,Baltimore,1.0,0.0,0.0,14627.0,0.06836671908115129,91.8,16.6,11.5,4.7
5681,53913,Baltimore,1.0,0.0,0.0,20319.0,0.04921502042423348,91.0,25.1,12.7,5.5
5682,53954,Baltimore,1.0,1.0,1.0,6841.0,0.146177459435755,92.5,19.0,6.3,3.2
5683,53963,Baltimore,2.0,0.0,0.0,13918.0,0.14369880729989942,87.9,14.7,9.6,3.7
5684,54017,Baltimore,1.0,0.0,0.0,17229.0,0.05804167392187591,95.2,25.6,4.9,3.0
5685,54022,Baltimore,1.0,0.0,0.0,22898.0,0.04367193641366058,95.9,41.1,11.1,2.7
5686,54113,Baltimore,1.0,0.0,0.0,3533.0,0.28304557033682426,95.0,20.5,4.1,1.2
5687,54143,Baltimore,1.0,1.0,1.0,14776.0,0.0676773145641581,92.7,15.0,13.0,4.3
5688,54173,Baltimore,1.0,0.0,0.0,4238.0,0.23596035865974513,98.0,35.0,3.5,6.5
5689,54220,Baltimore,7.0,0.0,0.0,39215.0,0.17850312380466657,90.7,22.1,12.9,3.9
5690,54235,Baltimore,1.0,0.0,0.0,16606.0,0.06021919788028423,92.1,28.4,9.1,4.6
5691,54301,Baltimore,5.0,0.0,0.0,22169.0,0.2255401687040462,91.8,34.7,11.0,5.2
5692,54302,Baltimore,2.0,1.0,1.0,31564.0,0.06336332530731213,80.0,20.8,20.0,4.9
5693,54303,Baltimore,5.0,0.0,0.0,27990.0,0.17863522686673813,85.2,17.5,22.2,4.9
5694,54304,Baltimore,5.0,0.0,0.0,27256.0,0.18344584678602877,91.8,23.2,12.2,4.8
5695,54311,Baltimore,1.0,1.0,1.0,35007.0,0.028565715428342905,93.0,33.6,10.0,4.3
5696,54401,Baltimore,4.0,1.0,1.0,30703.0,0.13028042862261016,91.6,27.9,11.8,4.8
5697,54403,Baltimore,2.0,0.0,0.0,25061.0,0.079805275128686,91.6,28.3,16.1,5.2
5698,54411,Baltimore,1.0,0.0,0.0,5475.0,0.18264840182648404,85.2,13.9,10.3,3.0
5699,54443,Baltimore,1.0,0.0,0.0,2246.0,0.4452359750667854,91.4,18.2,8.5,3.7
5700,54452,Baltimore,1.0,1.0,1.0,18695.0,0.05349023803155924,91.8,17.5,8.9,3.5
5701,54457,Baltimore,1.0,0.0,0.0,8242.0,0.12132977432661973,92.6,15.7,12.9,10.0
5702,54474,Baltimore,2.0,5.0,5.0,3723.0,0.5372011818426001,95.3,26.5,7.5,3.6
5703,54476,Baltimore,1.0,1.0,1.0,18962.0,0.052737053053475376,92.0,26.8,11.3,3.1
5704,54481,Baltimore,3.0,0.0,0.0,29125.0,0.10300429184549356,93.5,37.2,20.6,4.8
5705,54487,Baltimore,1.0,1.0,1.0,9604.0,0.10412328196584757,90.1,18.6,8.9,5.2
5706,54494,Baltimore,1.0,0.0,0.0,26172.0,0.03820877273421978,93.8,20.9,10.9,4.2
5707,54495,Baltimore,1.0,0.0,0.0,7747.0,0.1290822253775655,93.0,12.9,15.5,8.2
5708,54520,Baltimore,1.0,1.0,1.0,4314.0,0.23180343069077422,85.9,14.0,21.1,11.4
5709,54601,Baltimore,7.0,1.0,1.0,50529.0,0.1385343070316056,94.2,38.4,22.7,5.3
5710,54603,Baltimore,1.0,2.0,2.0,14304.0,0.06991051454138703,91.0,22.4,16.6,6.3
5711,54615,Baltimore,1.0,0.0,0.0,10767.0,0.09287638153617536,89.2,14.2,14.4,6.1
5712,54637,Baltimore,1.0,0.0,0.0,182.0,5.4945054945054945,92.6,23.7,12.6,3.4
5713,54650,Baltimore,2.0,0.0,0.0,23656.0,0.08454514710855597,95.1,35.8,6.3,3.9
5714,54651,Baltimore,1.0,1.0,1.0,1407.0,0.7107320540156361,84.1,14.4,23.8,1.8
5715,54701,Baltimore,1.0,1.0,1.0,40306.0,0.024810201955043916,94.4,38.0,13.9,4.3
5716,54703,Baltimore,6.0,4.0,4.0,43316.0,0.13851694523963431,93.5,26.1,16.9,4.1
5717,54727,Baltimore,1.0,1.0,1.0,4870.0,0.2053388090349076,91.1,15.9,13.9,4.0
5718,54728,Baltimore,1.0,3.0,3.0,6142.0,0.16281341582546402,90.1,18.2,10.6,3.8
5719,54729,Baltimore,4.0,1.0,1.0,32663.0,0.12246272540795397,94.6,24.5,10.2,3.3
5720,54733,Baltimore,1.0,1.0,1.0,1291.0,0.774593338497289,88.6,12.6,8.0,3.3
5721,54806,Baltimore,2.0,1.0,1.0,11569.0,0.17287578874578613,93.5,25.8,12.0,6.6
5722,54812,Baltimore,1.0,0.0,0.0,5610.0,0.17825311942959002,82.8,15.0,11.4,1.8
5723,54820,Baltimore,1.0,0.0,0.0,761.0,1.314060446780552,90.0,21.4,8.6,4.5
5724,54843,Baltimore,1.0,1.0,1.0,11638.0,0.08592541673827118,92.4,25.1,17.7,7.0
5725,54872,Baltimore,1.0,0.0,0.0,2646.0,0.3779289493575208,93.6,15.9,20.2,4.5
5726,54880,Baltimore,3.0,1.0,1.0,30137.0,0.09954540929754123,93.7,23.3,16.9,5.6
5727,54901,Baltimore,10.0,2.0,2.0,38898.0,0.25708262635611084,89.2,24.2,24.0,4.8
5728,54902,Baltimore,2.0,1.0,1.0,22137.0,0.09034647874599087,92.0,22.3,13.5,3.2
5729,54904,Baltimore,2.0,0.0,0.0,21355.0,0.09365488176071178,94.7,38.3,4.3,2.1
5730,54911,Baltimore,4.0,1.0,1.0,26516.0,0.1508523155830442,91.7,29.9,15.0,3.4
5731,54913,Baltimore,1.0,0.0,0.0,19744.0,0.0506482982171799,97.4,46.8,3.4,2.3
5732,54914,Baltimore,4.0,1.0,1.0,31369.0,0.12751442506933597,91.9,26.8,9.9,3.3
5733,54915,Baltimore,2.0,1.0,1.0,42788.0,0.04674207721791157,93.1,33.9,9.3,3.1
5734,54923,Baltimore,2.0,0.0,0.0,8710.0,0.22962112514351318,86.8,16.4,10.8,4.0
5735,54935,Baltimore,4.0,2.0,2.0,42148.0,0.09490367277213628,91.3,24.8,12.2,6.2
5736,54937,Baltimore,1.0,0.0,0.0,19209.0,0.052058930709563224,93.9,24.1,5.9,2.0
5737,54941,Baltimore,1.0,0.0,0.0,2293.0,0.436109899694723,96.0,33.5,7.1,1.2
5738,54952,Baltimore,3.0,0.0,0.0,26209.0,0.114464496928536,91.1,22.2,10.4,4.3
5739,54956,Baltimore,3.0,0.0,0.0,43211.0,0.06942676633264679,95.0,33.3,9.5,2.8
5740,54961,Baltimore,1.0,0.0,0.0,13790.0,0.07251631617113852,92.4,18.8,11.1,4.3
5741,54968,Baltimore,1.0,1.0,1.0,2827.0,0.3537318712415989,91.4,16.8,10.6,4.0
5742,54981,Baltimore,2.0,3.0,3.0,15344.0,0.13034410844629823,93.2,22.8,8.8,3.9
5743,54982,Baltimore,1.0,0.0,0.0,7026.0,0.14232849416453175,86.8,17.1,13.3,4.3
5744,55009,Baltimore,1.0,0.0,0.0,7744.0,0.1291322314049587,95.5,23.9,9.0,2.2
